0.000000000000000000e+00,0.000000000000000000e+00
2.083333333333333218e-02,-1.000000000000000000e+02
4.166666666666666435e-02,-9.211585235595703125e+01
6.250000000000000000e-02,-8.538658142089843750e+01
8.333333333333332871e-02,-7.957479095458984375e+01
1.041666666666666574e-01,-7.450413513183593750e+01
1.250000000000000000e-01,-7.004086303710937500e+01
1.458333333333333148e-01,-6.608164978027343750e+01
1.666666666666666574e-01,-6.254541397094726562e+01
1.875000000000000000e-01,-5.936760330200195312e+01
2.083333333333333148e-01,-5.649620056152343750e+01
2.291666666666666574e-01,-5.388880538940429688e+01
2.500000000000000000e-01,-5.151051712036132812e+01
2.708333333333333148e-01,-4.933232879638671875e+01
2.916666666666666297e-01,-4.732994461059570312e+01
3.125000000000000000e-01,-4.548286056518554688e+01
3.333333333333333148e-01,-4.377364349365234375e+01
3.541666666666666297e-01,-4.218738174438476562e+01
3.750000000000000000e-01,-4.071123504638671875e+01
3.958333333333333148e-01,-3.933410263061523438e+01
4.166666666666666297e-01,-3.804632568359375000e+01
4.375000000000000000e-01,-3.683946228027343750e+01
4.583333333333333148e-01,-3.570610809326171875e+01
4.791666666666666297e-01,-3.463972854614257812e+01
5.000000000000000000e-01,-3.363455200195312500e+01
5.208333333333332593e-01,-3.268544769287109375e+01
5.416666666666666297e-01,-3.178783988952636719e+01
5.625000000000000000e-01,-3.093764495849609375e+01
5.833333333333332593e-01,-3.013119316101074219e+01
6.041666666666666297e-01,-2.936519241333007812e+01
6.250000000000000000e-01,-2.863666725158691406e+01
6.458333333333332593e-01,-2.794292831420898438e+01
6.666666666666666297e-01,-2.728153991699218750e+01
6.875000000000000000e-01,-2.665028953552246094e+01
7.083333333333332593e-01,-2.604715728759765625e+01
7.291666666666666297e-01,-2.547030448913574219e+01
7.500000000000000000e-01,-2.491804695129394531e+01
7.708333333333332593e-01,-2.438884353637695312e+01
7.916666666666666297e-01,-2.388127899169921875e+01
8.125000000000000000e-01,-2.339405059814453125e+01
8.333333333333332593e-01,-2.292595863342285156e+01
8.541666666666666297e-01,-2.247589683532714844e+01
8.750000000000000000e-01,-2.204284095764160156e+01
8.958333333333332593e-01,-2.162584495544433594e+01
9.166666666666666297e-01,-2.122402954101562500e+01
9.375000000000000000e-01,-2.083658218383789062e+01
9.583333333333332593e-01,-2.046274375915527344e+01
9.791666666666666297e-01,-2.010180664062500000e+01
1.000000000000000000e+00,-1.975311660766601562e+01
1.020833333333333259e+00,-1.941605949401855469e+01
1.041666666666666519e+00,-1.909006309509277344e+01
1.062500000000000000e+00,-1.877458953857421875e+01
1.083333333333333259e+00,-1.846913719177246094e+01
1.104166666666666519e+00,-1.817323684692382812e+01
1.125000000000000000e+00,-1.788644599914550781e+01
1.145833333333333259e+00,-1.760835075378417969e+01
1.166666666666666519e+00,-1.733856010437011719e+01
1.187500000000000000e+00,-1.707670974731445312e+01
1.208333333333333259e+00,-1.682245063781738281e+01
1.229166666666666519e+00,-1.657545852661132812e+01
1.250000000000000000e+00,-1.633542823791503906e+01
1.270833333333333259e+00,-1.610206604003906250e+01
1.291666666666666519e+00,-1.587509918212890625e+01
1.312500000000000000e+00,-1.565426826477050781e+01
1.333333333333333259e+00,-1.543932723999023438e+01
1.354166666666666519e+00,-1.523004436492919922e+01
1.375000000000000000e+00,-1.502619743347167969e+01
1.395833333333333259e+00,-1.482757854461669922e+01
1.416666666666666519e+00,-1.463398933410644531e+01
1.437500000000000000e+00,-1.444523906707763672e+01
1.458333333333333259e+00,-1.426115036010742188e+01
1.479166666666666519e+00,-1.408155250549316406e+01
1.500000000000000000e+00,-1.390628147125244141e+01
1.520833333333333259e+00,-1.373518466949462891e+01
1.541666666666666519e+00,-1.356811332702636719e+01
1.562500000000000000e+00,-1.340492725372314453e+01
1.583333333333333259e+00,-1.324549293518066406e+01
1.604166666666666519e+00,-1.308968162536621094e+01
1.625000000000000000e+00,-1.293737220764160156e+01
1.645833333333333259e+00,-1.278844738006591797e+01
1.666666666666666519e+00,-1.264279460906982422e+01
1.687500000000000000e+00,-1.250030899047851562e+01
1.708333333333333259e+00,-1.236088657379150391e+01
1.729166666666666519e+00,-1.222443103790283203e+01
1.750000000000000000e+00,-1.209084796905517578e+01
1.770833333333333259e+00,-1.196004676818847656e+01
1.791666666666666519e+00,-1.183194351196289062e+01
1.812500000000000000e+00,-1.170645332336425781e+01
1.833333333333333259e+00,-1.158349895477294922e+01
1.854166666666666519e+00,-1.146300315856933594e+01
1.875000000000000000e+00,-1.134489345550537109e+01
1.895833333333333259e+00,-1.122909927368164062e+01
1.916666666666666519e+00,-1.111555290222167969e+01
1.937500000000000000e+00,-1.100419044494628906e+01
1.958333333333333259e+00,-1.089494895935058594e+01
1.979166666666666519e+00,-1.078776741027832031e+01
2.000000000000000000e+00,-1.068259048461914062e+01
2.020833333333333037e+00,-1.057936000823974609e+01
2.041666666666666519e+00,-1.047802448272705078e+01
2.062500000000000000e+00,-1.037853050231933594e+01
2.083333333333333037e+00,-1.028082942962646484e+01
2.104166666666666519e+00,-1.018487262725830078e+01
2.125000000000000000e+00,-1.009061431884765625e+01
2.145833333333333037e+00,-9.998009681701660156e+00
2.166666666666666519e+00,-9.907014846801757812e+00
2.187500000000000000e+00,-9.817589759826660156e+00
2.208333333333333037e+00,-9.729692459106445312e+00
2.229166666666666519e+00,-9.643284797668457031e+00
2.250000000000000000e+00,-9.558329582214355469e+00
2.270833333333333037e+00,-9.474790573120117188e+00
2.291666666666666519e+00,-9.392631530761718750e+00
2.312500000000000000e+00,-9.311820030212402344e+00
2.333333333333333037e+00,-9.232322692871093750e+00
2.354166666666666519e+00,-9.154107093811035156e+00
2.375000000000000000e+00,-9.077142715454101562e+00
2.395833333333333037e+00,-9.001399993896484375e+00
2.416666666666666519e+00,-8.926851272583007812e+00
2.437500000000000000e+00,-8.853466033935546875e+00
2.458333333333333037e+00,-8.781219482421875000e+00
2.479166666666666519e+00,-8.710083961486816406e+00
2.500000000000000000e+00,-8.640034675598144531e+00
2.520833333333333037e+00,-8.571046829223632812e+00
2.541666666666666519e+00,-8.503096580505371094e+00
2.562500000000000000e+00,-8.436160087585449219e+00
2.583333333333333037e+00,-8.370216369628906250e+00
2.604166666666666519e+00,-8.305241584777832031e+00
2.625000000000000000e+00,-8.241215705871582031e+00
2.645833333333333037e+00,-8.178117752075195312e+00
2.666666666666666519e+00,-8.115928649902343750e+00
2.687500000000000000e+00,-8.054627418518066406e+00
2.708333333333333037e+00,-7.994195938110351562e+00
2.729166666666666519e+00,-7.934615612030029297e+00
